timestamp,left_leg_pelvic_pitch,left_leg_pelvic_roll,left_leg_pelvic_yaw,left_leg_knee_pitch,left_leg_ankle_pitch,left_leg_ankle_roll,right_leg_pelvic_pitch,right_leg_pelvic_roll,right_leg_pelvic_yaw,right_leg_knee_pitch,right_leg_ankle_pitch,right_leg_ankle_roll,waist_yaw,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow_pitch,left_wrist_yaw,left_wrist_pitch,left_wrist_roll,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow_pitch,right_wrist_yaw,right_wrist_pitch,right_wrist_roll
0.620000,-0.474774,0.173361,-0.013277,0.692804,-0.204151,-0.124490,-0.318005,-0.176897,-0.152408,0.740811,-0.385029,0.124448,-0.014416,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.640000,-0.473833,0.171263,-0.015548,0.696201,-0.208800,-0.124391,-0.320310,-0.179540,-0.153096,0.742150,-0.383551,0.125871,-0.014325,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.660000,-0.472748,0.168981,-0.017849,0.700013,-0.213992,-0.124233,-0.322902,-0.182454,-0.153718,0.743634,-0.381879,0.127474,-0.014238,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.680000,-0.471557,0.166587,-0.020120,0.704115,-0.219554,-0.124024,-0.325693,-0.185544,-0.154261,0.745216,-0.380069,0.129204,-0.014158,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.700000,-0.470300,0.164158,-0.022293,0.708374,-0.225307,-0.123772,-0.328594,-0.188711,-0.154714,0.746844,-0.378181,0.131003,-0.014087,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.720000,-0.469017,0.161771,-0.024300,0.712649,-0.231065,-0.123485,-0.331509,-0.191854,-0.155061,0.748466,-0.376276,0.132814,-0.014027,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.740000,-0.467751,0.159503,-0.026075,0.716804,-0.236640,-0.123174,-0.334345,-0.194869,-0.155292,0.750029,-0.374416,0.134578,-0.013979,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.760000,-0.466541,0.157431,-0.027553,0.720706,-0.241854,-0.122845,-0.337012,-0.197659,-0.155394,0.751482,-0.372660,0.136239,-0.013947,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.780000,-0.465423,0.155622,-0.028675,0.724231,-0.246540,-0.122507,-0.339424,-0.200134,-0.155356,0.752780,-0.371063,0.137744,-0.013932,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.800000,-0.464431,0.154140,-0.029387,0.727268,-0.250549,-0.122168,-0.341506,-0.202210,-0.155168,0.753878,-0.369674,0.139047,-0.013935,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
