timestamp,left_leg_pelvic_pitch,left_leg_pelvic_roll,left_leg_pelvic_yaw,left_leg_knee_pitch,left_leg_ankle_pitch,left_leg_ankle_roll,right_leg_pelvic_pitch,right_leg_pelvic_roll,right_leg_pelvic_yaw,right_leg_knee_pitch,right_leg_ankle_pitch,right_leg_ankle_roll,waist_yaw,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow_pitch,left_wrist_yaw,left_wrist_pitch,left_wrist_roll,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow_pitch,right_wrist_yaw,right_wrist_pitch,right_wrist_roll
0.520000,-0.414619,0.184198,0.074504,0.773482,-0.320919,-0.124311,-0.414619,-0.184198,-0.074504,0.773482,-0.320919,0.124311,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.540000,-0.415035,0.184277,0.074385,0.774463,-0.321403,-0.124337,-0.415035,-0.184277,-0.074385,0.774463,-0.321403,0.124337,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.560000,-0.415428,0.184352,0.074272,0.775393,-0.321862,-0.124361,-0.415428,-0.184352,-0.074272,0.775393,-0.321862,0.124361,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.580000,-0.415800,0.184423,0.074165,0.776270,-0.322295,-0.124384,-0.415800,-0.184423,-0.074165,0.776270,-0.322295,0.124384,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.600000,-0.416148,0.184490,0.074065,0.777093,-0.322701,-0.124406,-0.416148,-0.184490,-0.074065,0.777093,-0.322701,0.124406,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.620000,-0.416474,0.184552,0.073971,0.777862,-0.323081,-0.124426,-0.416474,-0.184552,-0.073971,0.777862,-0.323081,0.124426,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.640000,-0.416776,0.184610,0.073884,0.778576,-0.323433,-0.124445,-0.416776,-0.184610,-0.073884,0.778576,-0.323433,0.124445,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.660000,-0.417055,0.184664,0.073804,0.779234,-0.323758,-0.124463,-0.417055,-0.184664,-0.073804,0.779234,-0.323758,0.124463,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.680000,-0.417310,0.184712,0.073731,0.779836,-0.324054,-0.124478,-0.417310,-0.184712,-0.073731,0.779836,-0.324054,0.124478,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.700000,-0.417540,0.184757,0.073664,0.780380,-0.324323,-0.124493,-0.417540,-0.184757,-0.073664,0.780380,-0.324323,0.124493,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.720000,-0.417746,0.184796,0.073605,0.780867,-0.324563,-0.124506,-0.417746,-0.184796,-0.073605,0.780867,-0.324563,0.124506,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.740000,-0.417928,0.184831,0.073553,0.781296,-0.324775,-0.124517,-0.417928,-0.184831,-0.073553,0.781296,-0.324775,0.124517,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
0.760000,-0.418085,0.184861,0.073508,0.781667,-0.324958,-0.124527,-0.418085,-0.184861,-0.073508,0.781667,-0.324958,0.124527,0.000000,0.170700,0.327000,0.442200,-1.092700,1.257000,-0.057700,-1.514000,-0.148700,-0.755400,0.306300,-1.864700,0.258500,0.155600,1.073400
